State,Year,Quater,Districts,Registered_Users,app_opens
Madhya Pradesh,2022,3,raisen district,404002,59864493
Madhya Pradesh,2022,3,mandsaur district,422561,47666481
Madhya Pradesh,2022,3,barwani district,204774,48429855
Madhya Pradesh,2022,3,katni district,289612,23958915
Madhya Pradesh,2022,3,dindori district,99562,24648232
Madhya Pradesh,2022,3,shivpuri district,335634,61750862
Madhya Pradesh,2022,3,gwalior district,1022539,28192045
Madhya Pradesh,2022,3,anuppur district,167443,20720517
Madhya Pradesh,2022,3,agar malwa district,140546,28616132
Madhya Pradesh,2022,3,ashoknagar district,165136,30387274
Madhya Pradesh,2022,3,sagar district,638100,56677931
Madhya Pradesh,2022,3,niwari district,72766,8289995
Madhya Pradesh,2022,3,rewa district,594588,37408250
Madhya Pradesh,2022,3,shajapur district,283357,31597403
Madhya Pradesh,2022,3,ujjain district,758373,50239625
Madhya Pradesh,2022,3,bhind district,364727,24809380
Madhya Pradesh,2022,3,tikamgarh district,185137,24758479
Madhya Pradesh,2022,3,seoni district,301695,56156395
Madhya Pradesh,2022,3,harda district,147408,16442271
Madhya Pradesh,2022,3,burhanpur district,170570,20701276
Madhya Pradesh,2022,3,damoh district,223787,31771825
Madhya Pradesh,2022,3,bhopal district,1915532,32150298
Madhya Pradesh,2022,3,jhabua district,147923,31857270
Madhya Pradesh,2022,3,dhar district,618777,73703546
Madhya Pradesh,2022,3,guna district,384769,50337317
Madhya Pradesh,2022,3,east nimar district,296196,48275500
Madhya Pradesh,2022,3,chhindwara district,587412,75662167
Madhya Pradesh,2022,3,umaria district,115138,20550481
Madhya Pradesh,2022,3,mandla district,185530,34015763
Madhya Pradesh,2022,3,indore district,2537328,47700154
Madhya Pradesh,2022,3,shahdol district,244785,32734482
Madhya Pradesh,2022,3,ratlam district,461592,42135446
Madhya Pradesh,2022,3,panna district,149974,29701061
Madhya Pradesh,2022,3,chhatarpur district,381482,41965141
Madhya Pradesh,2022,4,morena district,456927,23288133
Madhya Pradesh,2022,4,alirajpur district,71948,4870910
Madhya Pradesh,2022,4,sehore district,502032,38231076
Madhya Pradesh,2022,4,rajgarh district,432979,37459175
Madhya Pradesh,2022,4,khargone district,438987,34936817
Madhya Pradesh,2022,4,satna district,569320,27973155
Madhya Pradesh,2022,4,narsinghpur district,328345,17210311
Madhya Pradesh,2022,4,jabalpur district,980428,41846766
Madhya Pradesh,2022,4,hoshangabad district,427054,24906685
Madhya Pradesh,2022,4,vidisha district,428827,23185641
Madhya Pradesh,2022,4,balaghat district,432044,26396882
Madhya Pradesh,2022,4,singrauli district,345865,22272377
Madhya Pradesh,2022,4,betul district,438735,24111053
Madhya Pradesh,2022,4,sidhi district,216301,12604162
Madhya Pradesh,2022,4,datia district,166146,8629541
Madhya Pradesh,2022,4,dewas district,553297,43996983
Madhya Pradesh,2022,4,sheopur district,117173,7019627
Madhya Pradesh,2022,4,neemuch district,280695,17621309
Madhya Pradesh,2022,4,raisen district,422588,30548973
Madhya Pradesh,2022,4,mandsaur district,442210,28091170
Madhya Pradesh,2022,4,barwani district,213948,16755678
Madhya Pradesh,2022,4,katni district,302854,16500045
Madhya Pradesh,2022,4,dindori district,103662,6035734
Madhya Pradesh,2022,4,shivpuri district,351269,21500488
Madhya Pradesh,2022,4,gwalior district,1073648,45930098
Madhya Pradesh,2022,4,anuppur district,174706,9376305
Madhya Pradesh,2022,4,agar malwa district,147143,12762713
Madhya Pradesh,2022,4,ashoknagar district,172336,9899893
Madhya Pradesh,2022,4,sagar district,667526,33185928
Madhya Pradesh,2022,4,niwari district,76105,4051188
Madhya Pradesh,2022,4,rewa district,622122,30243159
Madhya Pradesh,2022,4,shajapur district,296780,22736814
Madhya Pradesh,2022,4,ujjain district,794711,52095488
Madhya Pradesh,2022,4,bhind district,382471,17531261
Madhya Pradesh,2022,4,tikamgarh district,193659,10491591
Madhya Pradesh,2022,4,seoni district,314556,20379082
Madhya Pradesh,2022,4,harda district,154023,10530285
Madhya Pradesh,2022,4,burhanpur district,178750,11157932
Madhya Pradesh,2022,4,damoh district,233462,12019861
Madhya Pradesh,2022,4,bhopal district,2009655,119312036
Madhya Pradesh,2022,4,jhabua district,154481,11635082
Madhya Pradesh,2022,4,dhar district,648535,52813178
Madhya Pradesh,2022,4,guna district,403515,20527886
Madhya Pradesh,2022,4,east nimar district,309932,22866187
Madhya Pradesh,2022,4,chhindwara district,613456,35491677
Madhya Pradesh,2022,4,umaria district,120128,6482976
Madhya Pradesh,2022,4,mandla district,193318,10767950
Madhya Pradesh,2022,4,indore district,2660518,179643787
Madhya Pradesh,2022,4,shahdol district,255641,14202505
Madhya Pradesh,2022,4,ratlam district,484038,28421055
Madhya Pradesh,2022,4,panna district,156023,9147623
Madhya Pradesh,2022,4,chhatarpur district,399052,18586587
Madhya Pradesh,2023,1,morena district,479647,37631269
Madhya Pradesh,2023,1,alirajpur district,75360,23434331
Madhya Pradesh,2023,1,sehore district,526495,65379842
Madhya Pradesh,2023,1,rajgarh district,454742,87778262
Madhya Pradesh,2023,1,khargone district,460046,77096706
Madhya Pradesh,2023,1,satna district,596769,52881467
Madhya Pradesh,2023,1,narsinghpur district,343846,34114219
Madhya Pradesh,2023,1,jabalpur district,1025803,39083376
Madhya Pradesh,2023,1,hoshangabad district,447376,39928185
Madhya Pradesh,2023,1,vidisha district,449990,68496548
Madhya Pradesh,2023,1,balaghat district,452700,58300660
Madhya Pradesh,2023,1,singrauli district,362658,65603700
Madhya Pradesh,2023,1,betul district,459626,69729003
Madhya Pradesh,2023,1,sidhi district,226795,41401608
Madhya Pradesh,2023,1,datia district,173988,21850490
Madhya Pradesh,2023,1,dewas district,579697,75964676
Madhya Pradesh,2023,1,sheopur district,122856,29666430
Madhya Pradesh,2023,1,neemuch district,294613,34986206
Madhya Pradesh,2023,1,raisen district,443050,71097545
Madhya Pradesh,2023,1,mandsaur district,463718,59763542
Madhya Pradesh,2023,1,barwani district,224144,67968547
Madhya Pradesh,2023,1,katni district,317477,31459722
Madhya Pradesh,2023,1,dindori district,108680,38322192
Madhya Pradesh,2023,1,shivpuri district,368571,77723539
Madhya Pradesh,2023,1,gwalior district,1123707,34624349
Madhya Pradesh,2023,1,anuppur district,183119,25516447
Madhya Pradesh,2023,1,agar malwa district,154686,31911322
Madhya Pradesh,2023,1,ashoknagar district,180467,37121086
Madhya Pradesh,2023,1,sagar district,699722,72760363
Madhya Pradesh,2023,1,niwari district,79831,9762781
Madhya Pradesh,2023,1,rewa district,651354,47280365
Madhya Pradesh,2023,1,shajapur district,311369,42769385
Madhya Pradesh,2023,1,ujjain district,832451,68659362
Madhya Pradesh,2023,1,bhind district,401533,34108201
Madhya Pradesh,2023,1,tikamgarh district,203615,34104680
Madhya Pradesh,2023,1,seoni district,329353,72346958
Madhya Pradesh,2023,1,harda district,161225,25064139
Madhya Pradesh,2023,1,burhanpur district,187246,28593494
Madhya Pradesh,2023,1,damoh district,244449,47365687
Madhya Pradesh,2023,1,bhopal district,2101098,36857306
Madhya Pradesh,2023,1,jhabua district,162127,40991184
Madhya Pradesh,2023,1,dhar district,679569,96755650
Madhya Pradesh,2023,1,guna district,423812,59399911
Madhya Pradesh,2023,1,east nimar district,325222,64812841
Madhya Pradesh,2023,1,chhindwara district,642022,85439101
Madhya Pradesh,2023,1,umaria district,125957,29184137
Madhya Pradesh,2023,1,mandla district,202648,40564672
Madhya Pradesh,2023,1,indore district,2780295,57741292
Madhya Pradesh,2023,1,shahdol district,267723,44837756
Madhya Pradesh,2023,1,ratlam district,507397,49315913
Madhya Pradesh,2023,1,panna district,163536,41423381
Madhya Pradesh,2023,1,chhatarpur district,418638,59282579
Madhya Pradesh,2023,2,morena district,501991,44303961
Madhya Pradesh,2023,2,alirajpur district,79103,33655290
Madhya Pradesh,2023,2,sehore district,550240,75759384
Madhya Pradesh,2023,2,rajgarh district,476568,95790411
Madhya Pradesh,2023,2,khargone district,480998,90066564
Madhya Pradesh,2023,2,satna district,623076,62087030
Madhya Pradesh,2023,2,narsinghpur district,359174,33933096
Madhya Pradesh,2023,2,jabalpur district,1065846,46208809
Madhya Pradesh,2023,2,hoshangabad district,466410,48289574
Madhya Pradesh,2023,2,vidisha district,470884,76792927
Madhya Pradesh,2023,2,balaghat district,473522,57362715
Madhya Pradesh,2023,2,singrauli district,379057,72561114
Madhya Pradesh,2023,2,betul district,480548,82699553
Madhya Pradesh,2023,2,sidhi district,237697,51657758
Madhya Pradesh,2023,2,datia district,182229,25734205
Madhya Pradesh,2023,2,dewas district,605064,86037242
Madhya Pradesh,2023,2,sheopur district,128883,29668961
Madhya Pradesh,2023,2,neemuch district,307893,41838144
Madhya Pradesh,2023,2,raisen district,463359,85008383
Madhya Pradesh,2023,2,mandsaur district,485021,57161622
Madhya Pradesh,2023,2,barwani district,234410,78673276
Madhya Pradesh,2023,2,katni district,331658,35762902
Madhya Pradesh,2023,2,dindori district,114018,47735012
Madhya Pradesh,2023,2,shivpuri district,386527,86644836
Madhya Pradesh,2023,2,gwalior district,1168513,39446121
Madhya Pradesh,2023,2,anuppur district,191497,32180305
Madhya Pradesh,2023,2,agar malwa district,162283,38105847
Madhya Pradesh,2023,2,ashoknagar district,189217,38560971
Madhya Pradesh,2023,2,sagar district,730094,84163812
Madhya Pradesh,2023,2,niwari district,83757,13164451
Madhya Pradesh,2023,2,rewa district,680100,63293893
Madhya Pradesh,2023,2,shajapur district,325913,37918115
Madhya Pradesh,2023,2,ujjain district,868546,70456020
Madhya Pradesh,2023,2,bhind district,420416,44645036
Madhya Pradesh,2023,2,tikamgarh district,213514,35225740
Madhya Pradesh,2023,2,seoni district,344864,84759817
Madhya Pradesh,2023,2,harda district,168686,35419049
Madhya Pradesh,2023,2,burhanpur district,195346,32515070
Madhya Pradesh,2023,2,damoh district,255940,50430375
Madhya Pradesh,2023,2,bhopal district,2179557,44019208
Madhya Pradesh,2023,2,jhabua district,169870,46313281
Madhya Pradesh,2023,2,dhar district,710181,111729816
Madhya Pradesh,2023,2,guna district,443002,67027382
Madhya Pradesh,2023,2,east nimar district,340076,74236041
Madhya Pradesh,2023,2,chhindwara district,670155,90179200
Madhya Pradesh,2023,2,umaria district,131892,29365794
Madhya Pradesh,2023,2,mandla district,212201,49178899
Madhya Pradesh,2023,2,indore district,2883610,57765917
Madhya Pradesh,2023,2,shahdol district,279795,50821975
Madhya Pradesh,2023,2,ratlam district,530037,51291197
Madhya Pradesh,2023,2,panna district,171675,51268795
Madhya Pradesh,2023,2,chhatarpur district,438017,76713826
Madhya Pradesh,2023,3,morena district,523618,55772952
Madhya Pradesh,2023,3,alirajpur district,82755,61635791
Madhya Pradesh,2023,3,sehore district,574004,68574381
Madhya Pradesh,2023,3,rajgarh district,498342,85082042
Madhya Pradesh,2023,3,khargone district,502250,120767554
Madhya Pradesh,2023,3,satna district,649398,64078134
Madhya Pradesh,2023,3,narsinghpur district,374949,33398789
Madhya Pradesh,2023,3,jabalpur district,1108465,53599643
Madhya Pradesh,2023,3,hoshangabad district,485827,54558428
Madhya Pradesh,2023,3,vidisha district,491997,84360270
Madhya Pradesh,2023,3,balaghat district,494116,63375517
Madhya Pradesh,2023,3,singrauli district,395859,69276857
Madhya Pradesh,2023,3,betul district,501106,119087448
Madhya Pradesh,2023,3,sidhi district,248343,52621312
Madhya Pradesh,2023,3,datia district,190350,32372149
Madhya Pradesh,2023,3,dewas district,631092,81569960
Madhya Pradesh,2023,3,sheopur district,134878,57224402
Madhya Pradesh,2023,3,neemuch district,321168,44607023
Madhya Pradesh,2023,3,raisen district,483639,90411025
Madhya Pradesh,2023,3,mandsaur district,506057,62392434
Madhya Pradesh,2023,3,barwani district,244670,111366342
Madhya Pradesh,2023,3,katni district,346211,53941547
Madhya Pradesh,2023,3,dindori district,119625,53110352
Madhya Pradesh,2023,3,shivpuri district,404501,110216384
Madhya Pradesh,2023,3,gwalior district,1215484,55087340
Madhya Pradesh,2023,3,anuppur district,199852,35927203
Madhya Pradesh,2023,3,agar malwa district,169779,40303565
Madhya Pradesh,2023,3,ashoknagar district,197767,50693463
Madhya Pradesh,2023,3,sagar district,761623,93899808
Madhya Pradesh,2023,3,niwari district,87496,21802340
Madhya Pradesh,2023,3,rewa district,708385,60349952
Madhya Pradesh,2023,3,shajapur district,340357,35532200
Madhya Pradesh,2023,3,ujjain district,905474,72105748
Madhya Pradesh,2023,3,bhind district,439197,44531245
Madhya Pradesh,2023,3,tikamgarh district,223613,42345853
Madhya Pradesh,2023,3,seoni district,360143,103764316
Madhya Pradesh,2023,3,harda district,175942,36579857
Madhya Pradesh,2023,3,burhanpur district,203868,67368570
Madhya Pradesh,2023,3,damoh district,267332,62535379
Madhya Pradesh,2023,3,bhopal district,2265685,41064649
Madhya Pradesh,2023,3,jhabua district,177684,77169061
Madhya Pradesh,2023,3,dhar district,740878,149886193
Madhya Pradesh,2023,3,guna district,462884,94517762
Madhya Pradesh,2023,3,east nimar district,355175,87245982
Madhya Pradesh,2023,3,chhindwara district,698604,114853112
Madhya Pradesh,2023,3,umaria district,137969,33237721
Madhya Pradesh,2023,3,mandla district,221870,56922238
Madhya Pradesh,2023,3,indore district,2996261,57609040
Madhya Pradesh,2023,3,shahdol district,291626,65075439
Madhya Pradesh,2023,3,ratlam district,553133,67144841
Madhya Pradesh,2023,3,panna district,179723,52413560
Madhya Pradesh,2023,3,chhatarpur district,458009,91796995
Madhya Pradesh,2023,4,morena district,543336,40618821
Madhya Pradesh,2023,4,alirajpur district,85929,12626679
Madhya Pradesh,2023,4,sehore district,596143,37410856
Madhya Pradesh,2023,4,rajgarh district,518314,46673782
Madhya Pradesh,2023,4,khargone district,521374,43994973
Madhya Pradesh,2023,4,satna district,673980,40728338
Madhya Pradesh,2023,4,narsinghpur district,389157,22289176
Madhya Pradesh,2023,4,jabalpur district,1147811,68109854
Madhya Pradesh,2023,4,hoshangabad district,504071,30024107
Madhya Pradesh,2023,4,vidisha district,511681,31529654
Madhya Pradesh,2023,4,balaghat district,512986,36349518
Madhya Pradesh,2023,4,singrauli district,410819,25408732
Madhya Pradesh,2023,4,betul district,520308,29802887
Madhya Pradesh,2023,4,sidhi district,257759,20282329
Madhya Pradesh,2023,4,datia district,197712,14758887
Madhya Pradesh,2023,4,dewas district,654709,46583650
Madhya Pradesh,2023,4,sheopur district,139890,16291190
Madhya Pradesh,2023,4,neemuch district,333109,21040163
Madhya Pradesh,2023,4,raisen district,502727,29757904
Madhya Pradesh,2023,4,mandsaur district,525255,30993847
Madhya Pradesh,2023,4,barwani district,254221,36176529
Madhya Pradesh,2023,4,katni district,359525,25136982
Madhya Pradesh,2023,4,dindori district,123961,14392437
Madhya Pradesh,2023,4,shivpuri district,420483,38643834
Madhya Pradesh,2023,4,gwalior district,1257720,54536254
Madhya Pradesh,2023,4,anuppur district,207221,12490013
Madhya Pradesh,2023,4,agar malwa district,176563,14939481
Madhya Pradesh,2023,4,ashoknagar district,205278,16731897
Madhya Pradesh,2023,4,sagar district,790240,42789122
Madhya Pradesh,2023,4,niwari district,90874,8401658
Madhya Pradesh,2023,4,rewa district,734299,39576494
Madhya Pradesh,2023,4,shajapur district,353743,23128428
Madhya Pradesh,2023,4,ujjain district,938748,55530828
Madhya Pradesh,2023,4,bhind district,456163,28972717
Madhya Pradesh,2023,4,tikamgarh district,232431,19400916
Madhya Pradesh,2023,4,seoni district,374127,26703569
Madhya Pradesh,2023,4,harda district,182890,16770231
Madhya Pradesh,2023,4,burhanpur district,211544,26534467
Madhya Pradesh,2023,4,damoh district,277377,21271145
Madhya Pradesh,2023,4,bhopal district,2344171,109301690
Madhya Pradesh,2023,4,jhabua district,184351,21594347
Madhya Pradesh,2023,4,dhar district,768839,65542097
Madhya Pradesh,2023,4,guna district,481267,27525910
Madhya Pradesh,2023,4,east nimar district,368834,35101906
Madhya Pradesh,2023,4,chhindwara district,724870,46835119
Madhya Pradesh,2023,4,umaria district,143098,22651609
Madhya Pradesh,2023,4,mandla district,230423,16940780
Madhya Pradesh,2023,4,indore district,3098089,159225217
Madhya Pradesh,2023,4,shahdol district,302201,18269817
Madhya Pradesh,2023,4,ratlam district,573994,41647737
Madhya Pradesh,2023,4,panna district,187097,15487641
Madhya Pradesh,2023,4,chhatarpur district,476360,33022541
Maharashtra,2018,1,jalgaon district,156359,0
Maharashtra,2018,1,latur district,101698,0
Maharashtra,2018,1,thane district,631864,0
Maharashtra,2018,1,bhandara district,38732,0
Maharashtra,2018,1,nandurbar district,27766,0
Maharashtra,2018,1,chandrapur district,67034,0
Maharashtra,2018,1,kolhapur district,172528,0
Maharashtra,2018,1,solapur district,190033,0
Maharashtra,2018,1,mumbai district,233538,0
Maharashtra,2018,1,sindhudurg district,19427,0
Maharashtra,2018,1,dhule district,63040,0
Maharashtra,2018,1,wardha district,46502,0
Maharashtra,2018,1,parbhani district,57487,0
Maharashtra,2018,1,mumbai suburban district,719300,0
Maharashtra,2018,1,hingoli district,27545,0
Maharashtra,2018,1,ratnagiri district,32596,0
Maharashtra,2018,1,nanded district,99716,0
